No data_format specified in output block 'output2', using default
No data_format specified in output block 'output2', using default

Setup complete, entering main loop...

cycle=0 time=0.0000000000000000e+00 dt=3.2274861218395144e-02
cycle=10 time=3.1288815674964876e-01 dt=3.1354392084142015e-02
cycle=20 time=6.2129314182736839e-01 dt=3.0359886558789365e-02
cycle=30 time=9.2175748483596787e-01 dt=2.9885374225133550e-02
cycle=40 time=1.2217892576662328e+00 dt=3.0255153902546197e-02
cycle=50 time=1.5251773219361644e+00 dt=3.0345927102241058e-02
cycle=60 time=1.8287372452418824e+00 dt=3.0340486882540776e-02
cycle=70 time=2.1330405350326247e+00 dt=3.0565702569407972e-02
cycle=80 time=2.4392667766393501e+00 dt=3.0709452335846751e-02
cycle=90 time=2.7469575325400504e+00 dt=3.0824449886765928e-02
cycle=100 time=3.0556932108331032e+00 dt=3.0900677383913347e-02
cycle=110 time=3.3652388922769041e+00 dt=3.1000109639773482e-02
cycle=120 time=3.6760231917913977e+00 dt=3.1154522596541237e-02
cycle=130 time=3.9881971616738987e+00 dt=3.1281924611937038e-02
cycle=140 time=4.3014845634014254e+00 dt=3.1378166398071054e-02
cycle=150 time=4.6158138479032340e+00 dt=3.1485736295305822e-02
cycle=160 time=4.9310083503985789e+00 dt=3.1560058701305189e-02
cycle=170 time=5.2468822215638262e+00 dt=3.1619091667298135e-02
cycle=180 time=5.5632034991416024e+00 dt=3.1647318437712672e-02
cycle=190 time=5.8797986145071723e+00 dt=3.1666852505169839e-02
cycle=200 time=6.1966184114703085e+00 dt=3.1699249166233560e-02
cycle=210 time=6.5137297176288005e+00 dt=3.1724745661494268e-02
cycle=220 time=6.8310601186353699e+00 dt=3.1741834836765397e-02
cycle=230 time=7.1485829448333540e+00 dt=3.1765473807221840e-02
cycle=240 time=7.4662992324176196e+00 dt=3.1777843339885724e-02
cycle=250 time=7.7841170264190147e+00 dt=3.1789467716418045e-02
cycle=260 time=8.1021107716336829e+00 dt=3.1809464121821389e-02
cycle=270 time=8.4202426939489037e+00 dt=3.1815726855109958e-02
cycle=280 time=8.7383839186514471e+00 dt=3.1813686753366398e-02
cycle=290 time=9.0565220525079866e+00 dt=3.1815764399911725e-02
cycle=300 time=9.3747128123353285e+00 dt=3.1827792541961428e-02
cycle=310 time=9.6930007329899865e+00 dt=3.1829939547717297e-02
cycle=320 time=1.0011292971204956e+01 dt=3.1824564981175800e-02
cycle=330 time=1.0329506979562932e+01 dt=3.1819499888331458e-02
cycle=340 time=1.0647680465508245e+01 dt=3.1819114704559746e-02
cycle=350 time=1.0965867834959148e+01 dt=3.1825011840571196e-02
cycle=360 time=1.1284123527024299e+01 dt=3.1832324305898309e-02
cycle=370 time=1.1602403506521441e+01 dt=3.1831381686459374e-02
cycle=380 time=1.1920752441171031e+01 dt=3.1839743598285897e-02
cycle=390 time=1.2239231882376258e+01 dt=3.1859668304336709e-02
cycle=400 time=1.2557932388356729e+01 dt=3.1882172797238033e-02
cycle=410 time=1.2876854372008513e+01 dt=3.1904715793564006e-02
cycle=420 time=1.3196009248063024e+01 dt=3.1929148967553479e-02
cycle=430 time=1.3515421189904302e+01 dt=3.1956358301080526e-02
cycle=440 time=1.3835112392914938e+01 dt=3.1984669523666694e-02
cycle=450 time=1.4155083846967335e+01 dt=3.2012201160493921e-02
cycle=460 time=1.4475327072352179e+01 dt=3.2038992189006431e-02
cycle=470 time=1.4795832868908695e+01 dt=3.2064448752535724e-02
cycle=480 time=1.5116586293761911e+01 dt=3.2088231854241367e-02
cycle=490 time=1.5437568350762811e+01 dt=3.2110056250591421e-02
cycle=500 time=1.5758746794249680e+01 dt=3.2116592923275331e-02
cycle=510 time=1.6080000500884918e+01 dt=3.2136054998342184e-02
cycle=520 time=1.6401448218791067e+01 dt=3.2155388466652557e-02
cycle=530 time=1.6723086224835942e+01 dt=3.2173733928805334e-02
cycle=540 time=1.7044901230868728e+01 dt=3.2190993506878901e-02
cycle=550 time=1.7366891290547169e+01 dt=3.2208941203369666e-02
cycle=560 time=1.7689062138584251e+01 dt=3.2227040769004435e-02
cycle=570 time=1.8011459413097530e+01 dt=3.2252828004346319e-02
cycle=580 time=1.8334199901732227e+01 dt=3.2286752060166887e-02
cycle=590 time=1.8657176898520373e+01 dt=3.2311086198196663e-02
cycle=600 time=1.8980347299929718e+01 dt=3.2326366899597121e-02
cycle=610 time=1.9303669358889994e+01 dt=3.2338628324284607e-02
cycle=620 time=1.9627113653144523e+01 dt=3.2351280561674314e-02
cycle=630 time=1.9950683225274759e+01 dt=3.2364034425809284e-02
cycle=640 time=2.0274367025582130e+01 dt=3.2374036632747703e-02
cycle=650 time=2.0598153778081748e+01 dt=3.2384599021436311e-02
cycle=660 time=2.0922069274409850e+01 dt=3.2398267768736062e-02
cycle=670 time=2.1246100132735389e+01 dt=3.2408979389661238e-02
cycle=680 time=2.1570230048946751e+01 dt=3.2417677438590940e-02
cycle=690 time=2.1894447896368263e+01 dt=3.2426872980297117e-02
cycle=700 time=2.2218757529243138e+01 dt=3.2435866519917554e-02
cycle=710 time=2.2543156041106727e+01 dt=3.2444817878346875e-02
cycle=720 time=2.2867644822198130e+01 dt=3.2453342301123698e-02
cycle=730 time=2.3192210578740262e+01 dt=3.2460908030151690e-02
cycle=740 time=2.3516862838288379e+01 dt=3.2470537728703501e-02
cycle=750 time=2.3841609876624780e+01 dt=3.2479576727804042e-02
cycle=760 time=2.4166442303377369e+01 dt=3.2488030507183727e-02
cycle=770 time=2.4491366156387759e+01 dt=3.2498144486368313e-02
cycle=780 time=2.4816384530856666e+01 dt=3.2506504119420215e-02
cycle=790 time=2.5141495701913996e+01 dt=3.2517317254945076e-02
cycle=800 time=2.5466723142794205e+01 dt=3.2529432928824507e-02
cycle=810 time=2.5792081983620609e+01 dt=3.2544170779686285e-02
cycle=820 time=2.6117587064418359e+01 dt=3.2557357290427226e-02
cycle=830 time=2.6443211297857307e+01 dt=3.2568568205107416e-02
cycle=840 time=2.6768949668486634e+01 dt=3.2580327630553990e-02
cycle=850 time=2.7094792855882687e+01 dt=3.2586002623207495e-02
cycle=860 time=2.7420647752035318e+01 dt=3.2584576222416416e-02
cycle=870 time=2.7746489327731261e+01 dt=3.2584085743927037e-02
cycle=880 time=2.8072335260255699e+01 dt=3.2585642047386336e-02
cycle=890 time=2.8398209013809844e+01 dt=3.2589883612779827e-02
cycle=900 time=2.8724130264804078e+01 dt=3.2592259033548926e-02
cycle=910 time=2.9050034919790413e+01 dt=3.2589697634624645e-02
