No data_format specified in output block 'output2', using default
No data_format specified in output block 'output2', using default

Setup complete, entering main loop...

cycle=0 time=0.0000000000000000e+00 dt=3.2274861218395144e-02
cycle=10 time=3.1944817301982653e-01 dt=3.1217553234606156e-02
cycle=20 time=6.2636693075339100e-01 dt=3.0272410892047592e-02
cycle=30 time=9.2857632441269999e-01 dt=3.0219016341883405e-02
cycle=40 time=1.2303075943958461e+00 dt=3.0390183470477845e-02
cycle=50 time=1.5344833936263997e+00 dt=3.0574930533893235e-02
cycle=60 time=1.8403254077106610e+00 dt=3.0546745280090278e-02
cycle=70 time=2.1461053539251198e+00 dt=3.0602263176979446e-02
cycle=80 time=2.4528949350883678e+00 dt=3.0801993214486359e-02
cycle=90 time=2.7613462252695551e+00 dt=3.0950088784661767e-02
cycle=100 time=3.0708840632562642e+00 dt=3.0978368414708853e-02
cycle=110 time=3.3808634135646858e+00 dt=3.1033782460628725e-02
cycle=120 time=3.6916415245504388e+00 dt=3.1109407829011216e-02
cycle=130 time=4.0032501409534165e+00 dt=3.1213881010080519e-02
cycle=140 time=4.3156942621799246e+00 dt=3.1275309590531264e-02
cycle=150 time=4.6286013573452109e+00 dt=3.1311340964579139e-02
cycle=160 time=4.9418852588777806e+00 dt=3.1346572338990443e-02
cycle=170 time=5.2554542194001286e+00 dt=3.1368982787742312e-02
cycle=180 time=5.5692451323994208e+00 dt=3.1390657837146299e-02
cycle=190 time=5.8832100692005866e+00 dt=3.1404289628173175e-02
cycle=200 time=6.1973129564101006e+00 dt=3.1416331102426427e-02
cycle=210 time=6.5115381456413317e+00 dt=3.1428874242611149e-02
cycle=220 time=6.8258767913339806e+00 dt=3.1443839506087028e-02
cycle=230 time=7.1404144546896147e+00 dt=3.1454689583360250e-02
cycle=240 time=7.4549120458739848e+00 dt=3.1445023490924311e-02
cycle=250 time=7.7694005347013757e+00 dt=3.1460678585343439e-02
cycle=260 time=8.0841805744793014e+00 dt=3.1504612956757071e-02
cycle=270 time=8.3993495715308022e+00 dt=3.1533954782233704e-02
cycle=280 time=8.7147841882519685e+00 dt=3.1553860811886207e-02
cycle=290 time=9.0303770359486002e+00 dt=3.1565589080467388e-02
cycle=300 time=9.3460619477649889e+00 dt=3.1563559075421375e-02
cycle=310 time=9.6615121028703026e+00 dt=3.1529407302609759e-02
cycle=320 time=9.9768051763284316e+00 dt=3.1528679273636610e-02
cycle=330 time=1.0292070735898315e+01 dt=3.1522933755440047e-02
cycle=340 time=1.0607342472809908e+01 dt=3.1530785587254910e-02
cycle=350 time=1.0922681507842858e+01 dt=3.1536104090358764e-02
cycle=360 time=1.1238069830241283e+01 dt=3.1541600633932257e-02
cycle=370 time=1.1553509604523788e+01 dt=3.1549031071460530e-02
cycle=380 time=1.1869079451576438e+01 dt=3.1557649776293467e-02
cycle=390 time=1.2184760973279189e+01 dt=3.1577557520309184e-02
cycle=400 time=1.2500542307510059e+01 dt=3.1578037986590084e-02
cycle=410 time=1.2816335285274578e+01 dt=3.1581504047345575e-02
cycle=420 time=1.3132165989921953e+01 dt=3.1583969253738971e-02
cycle=430 time=1.3448001282112745e+01 dt=3.1583415885252833e-02
cycle=440 time=1.3763848680607538e+01 dt=3.1586619423347902e-02
cycle=450 time=1.4079728905589270e+01 dt=3.1590533685530893e-02
cycle=460 time=1.4395677742638984e+01 dt=3.1601018570222593e-02
cycle=470 time=1.4711737246407628e+01 dt=3.1611490229404765e-02
cycle=480 time=1.5027887904252450e+01 dt=3.1619037889900822e-02
cycle=490 time=1.5344117696097301e+01 dt=3.1628584501679990e-02
cycle=500 time=1.5660442643694722e+01 dt=3.1632295739777841e-02
cycle=510 time=1.5976616755076705e+01 dt=3.1596867548656225e-02
cycle=520 time=1.6292460118568179e+01 dt=3.1568713172251191e-02
cycle=530 time=1.6608014318802237e+01 dt=3.1538191104621076e-02
cycle=540 time=1.6923288515686867e+01 dt=3.1514956039612879e-02
cycle=550 time=1.7238316501497046e+01 dt=3.1487830235110724e-02
cycle=560 time=1.7553049315642230e+01 dt=3.1456769241999222e-02
cycle=570 time=1.7867435836302050e+01 dt=3.1421294035199290e-02
cycle=580 time=1.8181509123947791e+01 dt=3.1391159450148913e-02
cycle=590 time=1.8495255282377968e+01 dt=3.1358361794318938e-02
cycle=600 time=1.8808601392386706e+01 dt=3.1312347283044488e-02
cycle=610 time=1.9121630235197440e+01 dt=3.1278237880740960e-02

Terminating on time limit
time=1.9364916731037084e+01 cycle=618
tlim=1.9364916731037084e+01 nlim=-1

zone-cycles = 40501248
cpu time used  = 7.3439100000000002e+00
zone-cycles/cpu_second = 5.5149434020841755e+06
